,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4582,Jharkhand,Pashchimi Singhbhum,Bendgaon,chatma,208932,panchayat bhavan,Bhalupani panchayat headquarter,19-Oct-19,Transport/Admin,Panchayat Headquarter,22.73882501,85.54630231
4583,Jharkhand,Godda,Poraihat,Chatra,209034,Panchayat Headquarter Chatra,Panchayat Headquarter Chatra,26-Jul-20,Transport/Admin,Panchayat Headquarter,24.65002406,87.22954166
4584,Jharkhand,Godda,Poraihat,Chatra,209034,High School Chatra,High School Chatra,26-Jul-20,Education ,High School - General,24.6543426,87.2348748
4585,Jharkhand,Lohardaga,Senha,Chaukani,210561,education,primary school at chaukni,14-Jan-20,Education ,High School - General,23.39126164,84.5852307
4586,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,K b s s Inter school,K b s s Inter school,10-Jan-20,Education ,High School - General,24.38749604,85.25218869
4587,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,chouparan panchayat bhawan,chouparan panchayat bhawan,10-Jan-20,Transport/Admin,Panchayat Headquarter,24.3825581,85.25744691
4588,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,chouparan block headquater,chouparan block headquater,10-Jan-20,Transport/Admin,Block Headquarter,24.38255323,85.25758006
4589,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,vetnary hospital  chouparan,vetnary hospital  chouparan,10-Jan-20,Medical ,Veterinary Hospital,24.38257412,85.25754757
4590,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,COMMUNITY HEALTH CENTER CHOUPARAN,COMMUNITY HEALTH CENTER CHOUPARAN,10-Jan-20,Medical ,Community Health Centre,24.38822658,85.25264585
4591,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,bus stand,bus stand,28-Jun-20,Transport/Admin,Bus Stand,24.387305,85.25191667
4592,Jharkhand,Hazaribagh,Chauparan,CHAUPARAN CT,211029,Bank of india chouparan,Bank of india chouparan,28-Jun-20,Transport/Admin,Bank,24.364865,85.30129167
4593,Jharkhand,Saraikela Kharsawan,Kharsawan,Dewli,259770,PHC DEOLI,Deoli,30-Jul-20,Medical ,Primary Health Centre,22.73678617,85.85110797
4594,Jharkhand,Deoghar,Deogarh Sadar,deopur,260002,Bus stand,Deoghar,30-Dec-19,Transport/Admin,Bus Stand,24.55444167,86.65905833
4595,Jharkhand,Deoghar,Deogarh Sadar,deopur,260002,Bus stop,Deoghar,30-Dec-19,Transport/Admin,Bus Stand,24.55000667,86.66332167
4596,Jharkhand,Koderma,Koderma Sadar,Nawadih,662320,Primary School Nawadih,Nawadih,03-Jul-20,Education ,Higher Secondary School,24.48376803,85.70313913
4597,Jharkhand,Koderma,Koderma Sadar,Nawadih,662320,Middle School Nawadih,Nawadih,03-Jul-20,Education ,Higher Secondary School,24.48363065,85.70310539
4598,Jharkhand,Koderma,Koderma Sadar,Nawadih,662320,Primary Health Center Nawadih,Nawadih,03-Jul-20,Medical ,Primary Health Centre,24.48827614,85.69763957
4599,Jharkhand,Koderma,Koderma Sadar,Nawadih,662320,Panchayat Bhawan Nawadih,Nawadih,03-Jul-20,Transport/Admin,Panchayat Headquarter,24.48186042,85.70325713
