,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
3497,Tripura,Gomati,Kakraban,Damdama North,1308593,MIRZA CHANDPUR HIGH SCHOOL,Jagatrampur Tripura,05-Feb-20,Education ,High School - General,23.42212262,91.41246722
3498,Tripura,Gomati,Kakraban,Sitla Bari Para,1308611,DUDPUSKARINI HIGH SCHOOL,OTPC Rd Palatana Tripura,19-Feb-20,Education ,High School - General,23.48881573,91.44194421
3499,Tripura,Gomati,Kakraban,Rajdhanagar,1308643,DARULULOOM HIGH ALIM   MADRASSA,Jamjuri Tripura,19-Feb-20,Education ,High School - General,23.51982008,91.46328696
3500,Tripura,Gomati,Kakraban,Rajdhanagar,1308643,Jamjuri Market,Jamjuri Kakraban Gomati Tripura,09-Aug-20,Agro ,Mandi (Notified),23.51352837,91.45534122
3501,Tripura,Gomati,Kakraban,Kakraban West and Bellamura,1308644,KAKRABAN GIRLS HIGH SCHOOL,Kakraban Tripura,31-Jan-20,Education ,High School - Girls,23.48345765,91.39955467
3502,Tripura,Gomati,Kakraban,Mirza math,1308675,MIRZA HS SCHOOL,Mirza bazaar Tripura,05-Feb-20,Education ,Higher Secondary School,23.44722545,91.41532087
3503,Tripura,Gomati,Kakraban,Batrabari,1308676,Mirza Bazar,Mirza under Kakraban block Gomati Tripura,09-Aug-20,Agro ,Mandi (Notified),23.44836117,91.41291899
3504,Tripura,Gomati,Kakraban,Dakshin para,1308694,Samukchera Dakhin Para Bazar,Dakhin Para Kakraban Gomati Tripura,06-Mar-20,Agro ,Mandi (Notified),23.40067041,91.41463643
3505,Tripura,Gomati,Kakraban,Jumia Tilla,1308708,Uttar shilghati VC office,Uttar shilghati kakraban,28-Apr-20,Transport/Admin,Panchayat Headquarter,23.51727197,91.40136578
3506,Tripura,Gomati,Karbook,Garjan Tilla,1308794,EKJATAN KUMAR HS SCHOOL,Nutan Bazar Tripura,17-Feb-20,Education ,Higher Secondary School,23.4188189,91.75619953
3507,Tripura,Gomati,Karbook,Nildhan para,1308825,Uttar Ekchari ADC Village,Depichhari Jatanbari Gomati Tripura,07-Mar-20,Transport/Admin,Panchayat Headquarter,23.41938745,91.73774365
3508,Tripura,Gomati,Karbook,Sindhu joy para,1308844,SINDHUJOY PARA HIGH SCHOOL,Rambhadra Tripura,17-Feb-20,Education ,High School - General,23.41801674,91.78031664
3509,Tripura,Gomati,Karbook,Guna Ch.Uchoi Para,1308911,West Manikyadewan ADC village,karbook Gomati Tripura,20-Feb-20,Transport/Admin,Panchayat Headquarter,23.38547201,91.75685361
3510,Tripura,Khowai,Teliamura,ROY PARA,1308926,Market shed,Hawabari GP,12-Jun-20,Agro ,GRaM (Notified),23.84348612,91.63682903
3511,Tripura,Khowai,Teliamura,ROY PARA,1308926,KABI NAZRUL VIDYA BHABAN HIGHER SECONDARY SCHOOL,Jaynagar Teliamura Khowai Tripura,13-Aug-20,Education ,Higher Secondary School,23.84094894,91.63683804
