,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4032,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,Higher Secondary School,Sapos,29-Aug-19,Education ,Higher Secondary School,21.749485,83.167015
4033,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,Mandi,Sapos,03-Oct-19,Agro ,Mandi (Notified),21.74795167,83.17396167
4034,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,Bazar,Sapos,03-Oct-19,Agro ,GRaM (Notified),21.75319333,83.16802333
4035,Chhattisgarh,Jashpur,Farsabahar,SARAITOLI,955194,bus stand,saraitoli ,06-Sep-19,Transport/Admin,Bus Stand,22.41213687,83.86827984
4036,Chhattisgarh,Jashpur,Farsabahar,SARAITOLI,955194,Bazar,saraitoli ,06-Sep-19,Agro ,Mandi (Notified),22.41463308,83.86670438
4037,Chhattisgarh,Jashpur,Duldula,Chatakpur,956291,Primary health Centre,Chatakpur,24-Aug-19,Medical ,Primary Health Centre,22.69529719,84.05453362
4038,Chhattisgarh,Jashpur,Duldula,Chatakpur,956291,govt high school,chakatpur,23-Aug-19,Education ,High School - General,22.69651565,84.0536914
4039,Chhattisgarh,Mahasamund,Pithora,Gopalpur,372403,Rasan collection center,Rasan collection center gopalpur,24-Aug-19,Agro ,Collection Centre or Pack House,21.28803803,82.56005201
4040,Chhattisgarh,Mahasamund,Pithora,Gopalpur,372403,H s school,H s c gopalpur,24-Aug-19,Education ,High School - General,21.29436121,82.57013946
4041,Chhattisgarh,Bastar,Bastanar,Goriyapal,375211,Panchayat,Goriyapal,02-Sep-19,Transport/Admin,Panchayat Headquarter,19.03474868,81.54473357
4042,Chhattisgarh,Raigarh,Raigarh,Gorkha,375275,petrol Pump,gorkha,27-Aug-19,Transport/Admin,Fuel Station,21.92094522,83.36723292
4043,Chhattisgarh,Raigarh,Raigarh,Gorkha,375275,govt high school,gorkha,27-Aug-19,Education ,High School - General,21.91823476,83.36511409
4044,Chhattisgarh,Raigarh,Kharsia,Gorpar,375462,pratamik swastiya Kendra ,gorpar,25-Aug-19,Medical ,Primary Health Centre,22.10876,82.99375333
4045,Chhattisgarh,Raigarh,Kharsia,Gorpar,375462,market place ,gorpar ,03-Oct-19,Agro ,GRaM (Notified),22.11067392,82.99400008
4046,Chhattisgarh,Raigarh,Kharsia,Gorpar,375462,gov higher secondary school ,gorpar,03-Oct-19,Education ,Higher Secondary School,22.11133718,82.99201548
4047,Chhattisgarh,Raigarh,Kharsia,Gorpar,375462,panchyat headquarter ,gorpar,03-Oct-19,Transport/Admin,Panchayat Headquarter,22.10865166,82.99386854
4048,Chhattisgarh,Kanker,Charama,Gotitola,377081,PH,Gotitola,26-Aug-19,Transport/Admin,Panchayat Headquarter,20.37049262,81.37105058
4049,Chhattisgarh,Surguja,Lundra,Gotiyapara,377096,panchayat headquarter,Khalpondi,03-Sep-19,Transport/Admin,Panchayat Headquarter,23.15850859,83.49652927
4050,Chhattisgarh,Jangir-Champa,Jaijaipur,Gujiyabod,382095,ITI,Hasaud  gujiyabod  Dewarghata ,03-Sep-19,Education ,ITI,21.7653611,82.89604537
4051,Chhattisgarh,Jangir-Champa,Jaijaipur,Gujiyabod,382095,Gram panchayat bhavan ,Gujiyabod,03-Sep-19,Transport/Admin,Panchayat Headquarter,21.76401488,82.89771496
4052,Chhattisgarh,Bilaspur,Bilha,GUMA,383799,Dhan Collection Kharidi Centre,guma,29-Aug-19,Agro ,Mandi (Notified),21.92818598,82.13308205
4053,Chhattisgarh,Bilaspur,Bilha,GUMA,383799,  panchayat bhawan,gumaa,13-Sep-19,Transport/Admin,Panchayat Headquarter,21.92870184,82.13037025
