,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
2687,Jammu And Kashmir,Ramban,Sangaldan,Ind,1394406,Government high school Ind,village Ind tehsil gool district Ramban,13-Sep-20,Education ,High School - General,33.22024142,75.0338388
2688,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Nandimarg,1393584,Govt High School Nandimarg Noorabad,Nandimarg,12-Sep-20,Education ,High School - General,33.57952667,74.93120833
2689,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Nandimarg,1393584,Panchayat Ghar Nandimarg,Nandimarg DH Pora,11-Sep-20,Transport/Admin,Panchayat Headquarter,33.56623884,74.93405334
2690,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Nandimarg,1393584,Govt PHC Nandimarg,Nandimarg DH Pora,11-Sep-20,Medical ,Primary Health Centre,33.56661192,74.93393976
2691,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Nandimarg,1393584,BUS STAND,NANDIMARG,03-Nov-20,Transport/Admin,Bus Stand,33.56222165,74.93708625
2692,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Hajam mohalla,1393599,BUS STAND,HAJAM MOHALLA,01-Nov-20,Transport/Admin,Bus Stand,33.58252035,74.91739942
2693,Jammu And Kashmir,Kulgam,Damhal Hanji Pora,Dabdaban,1393618,bus stand,Dabdaban,03-Nov-20,Transport/Admin,Bus Stand,33.56686677,74.92648247
2694,Jammu And Kashmir,Kulgam,Kulgam,Chancer,1393650,government high school,chancer,11-Sep-20,Education ,High School - General,33.65684657,74.98794523
2695,Jammu And Kashmir,Kulgam,Kulgam,Tailwanpur,1393652,bus stand tailwanpur,tailwanpur dadipora,02-Nov-20,Transport/Admin,Bus Stand,33.66825043,75.0446159
2696,Jammu And Kashmir,Kulgam,Kulgam,Kahrot Khalsa,1393667,health sub centre,kahrote,11-Sep-20,Medical ,Community Health Centre,33.66273512,75.00999461
2697,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,j&k bank katrasso,katrasso,10-Sep-20,Transport/Admin,Bank,33.68729833,74.9951311
2698,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,Government primary health centre katrasso,katrasso,10-Sep-20,Medical ,Primary Health Centre,33.68565665,74.99438831
2699,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,Government boys high school,katrasoo,11-Sep-20,Education ,High School - General,33.68587723,74.99852186
2700,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,Model government girls higher secondary school katrasoo,katrasoo,11-Sep-20,Education ,Higher Secondary School,33.68133895,75.0004677
2701,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,panchayat ghar,katrasoo,11-Sep-20,Transport/Admin,Panchayat Headquarter,33.68695485,74.99573969
2702,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,Model government girls higher secondary school,katrasoo,11-Sep-20,Education ,Higher Secondary School,33.68133895,75.0004677
2703,Jammu And Kashmir,Kulgam,Kulgam,Katrasoo,1393669,Intensive cattle development centre,katrasoo,11-Sep-20,Medical ,Veterinary Hospital,33.68897409,74.99678959
2704,Jammu And Kashmir,Kulgam,Kulgam,Mohd pora,1393684,primary health centre,Mohammad pora,11-Sep-20,Medical ,Primary Health Centre,33.67934766,74.9771024
2705,Jammu And Kashmir,Kulgam,Kulgam,Mohd pora,1393684,Hanfia model institute,mohammad pora,11-Sep-20,Education ,High School - General,33.68145923,74.97753989
2706,Jammu And Kashmir,Kulgam,Kulgam,Mohd pora,1393684,J&K bank,mohammad pora,10-Sep-20,Transport/Admin,Bank,33.67934743,74.97707471
2707,Jammu And Kashmir,Kulgam,Kulgam,Mohd pora,1393684,Government high school,mohammadpora,11-Sep-20,Education ,High School - General,33.67745356,74.97464003
2708,Jammu And Kashmir,Kulgam,Kulgam,Surat Khalsa,1393716,bus stand surat,shurat khalsa,02-Nov-20,Transport/Admin,Bus Stand,33.66357935,75.03437964
2709,Jammu And Kashmir,Kulgam,Pahloo,Batepora Vailoo,1393733,Bus Stand,Batepora Vailoo,28-Oct-20,Transport/Admin,Bus Stand,33.63107848,75.03844163
2710,Jammu And Kashmir,Kulgam,Pahloo,NA5,1393752,Bus Stand,Khaldar,28-Oct-20,Transport/Admin,Bus Stand,33.61313201,75.03310926
2711,Jammu And Kashmir,Shopian,Zainpora,Reban Gundhibaharam,1395289,Bus Adda,Reban,06-Oct-20,Transport/Admin,Bus Stand,33.744405,74.99603
2712,Jammu And Kashmir,Shopian,Zainpora,Reban Gundhibaharam,1395289,Fruit Mandi Reban,Reban,06-Oct-20,Agro ,Mandi (Notified),33.75468833,74.997655
2713,Jammu And Kashmir,Shopian,Kanji Ullar,Shamshipora,1395306,Panchayat ghar,Shamshipora,08-Oct-20,Transport/Admin,Bus Stand,33.69039191,74.85116148
2714,Jammu And Kashmir,Shopian,Shupiyan,Utarpora Pahalipora,1395323,Bus Stop Utarpora,Utarpora Chowk,14-Sep-20,Transport/Admin,Bus Stand,33.75501935,74.87411659
2715,Jammu And Kashmir,Ganderbal,Ganderbal,Bakura,1395340,Govt. ISM Dispensary Bakura,Bakura ganderbal,17-Sep-20,Medical ,Community Health Centre,34.18465307,74.83776843
2716,Jammu And Kashmir,Ganderbal,Ganderbal,Bakura,1395340,J&K bank Bakura ganderbal,Bakura ganderbal,17-Sep-20,Transport/Admin,Bank,34.18227517,74.83597072
2717,Jammu And Kashmir,Ganderbal,Sherpathri,Kachan Paian,1395355,Collection centre or pack house01 kachan paian,Kachan paian ganderbal,19-Sep-20,Agro ,Collection Centre or Pack House,34.19115426,74.75638087
2718,Jammu And Kashmir,Ganderbal,Sherpathri,Kachan Paian,1395355,Collection centre or pack house 02 kachan paian,Kachan paian ganderbal,19-Sep-20,Agro ,Collection Centre or Pack House,34.19115426,74.75638087
2719,Jammu And Kashmir,Ganderbal,Sherpathri,Kachan Paian,1395355,Collection centre or pack house kachan paian,Kachan paian,19-Sep-20,Agro ,Collection Centre or Pack House,34.19116437,74.75628197
2720,Jammu And Kashmir,Ganderbal,Sherpathri,Paribal,1395357,Bus Adda,paribal shallabugh1,20-Oct-20,Transport/Admin,Bus Stand,34.16861048,74.72271565
2721,Jammu And Kashmir,Ganderbal,Sherpathri,Kastori Pora,1395372,Collection centre or pack house kastori pora,Kastori pora,19-Sep-20,Agro ,Collection Centre or Pack House,34.18692112,74.75112677
2722,Jammu And Kashmir,Ganderbal,Ganderbal,Poshpora,1395387,Bus stop,Poshpora,26-Sep-20,Transport/Admin,Bus Stand,34.21338824,74.7841193
2723,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,HDFC bank,Beehama ganderbal,10-Sep-20,Transport/Admin,Bank,34.21639402,74.77618396
2724,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,State bank of india,Beehama ganderbal,10-Sep-20,Transport/Admin,Bank,34.21717894,74.77867355
2725,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,J&K bank,Beehama ganderbal,10-Sep-20,Transport/Admin,Bank,34.21717107,74.7787106
2726,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,New Dreamland edu. institute,Beehama ganderbal,10-Sep-20,Education ,Higher Secondary School,34.21722269,74.77867437
2727,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,Bus Stop,Beehama,23-Oct-20,Transport/Admin,Bus Stand,34.21631813,74.78087783
2728,Jammu And Kashmir,Ganderbal,Ganderbal,Beehama,1395389,Govt ISM Dispensary Beehama,Beehama,04-Feb-21,Medical ,Community Health Centre,34.21624761,74.7820249
2729,Jammu And Kashmir,Ganderbal,Ganderbal,Bamloora,1395404,Govt. ISM dispensary,Bamloora,10-Sep-20,Medical ,Community Health Centre,34.20306459,74.7670794
2730,Jammu And Kashmir,Ganderbal,Sherpathri,Draribal ,1395406,Collection centre or pack house,Hajam mohalla Daribal,22-Sep-20,Agro ,Collection Centre or Pack House,34.19816494,74.73667502
2731,Jammu And Kashmir,Ganderbal,Ganderbal,Shuhama,1395423,Panchayat halqa Shuhama ganderbal,Shuhama ganderbal,17-Sep-20,Transport/Admin,Panchayat Headquarter,34.19048353,74.83170286
2732,Jammu And Kashmir,Ganderbal,Ganderbal,Shuhama,1395423,Veterinary Clinical Complex Referral Veterinary Hospital Shuhama ganderbal,Shuhama ganderbal,17-Sep-20,Medical ,Veterinary Hospital,34.19206162,74.82441678
2733,Jammu And Kashmir,Samba,Gagwal,Nichla,1394622,bus stand,nichla,19-Jan-21,Transport/Admin,Bus Stand,32.54482504,75.25555888
2734,Jammu And Kashmir,Samba,Gagwal,Tapiyal,1394633,Apni Kissan Mandi,Tapyal,16-Jan-21,Agro ,Mandi (Notified),32.50711751,75.22108339
2735,Jammu And Kashmir,Samba,Gagwal,Tapiyal,1394633,panchyat ghar,tapyal,18-Jan-21,Transport/Admin,Panchayat Headquarter,32.50636697,75.22079229
2736,Jammu And Kashmir,Samba,Purmandal Bari Brahamna,Birpur,1394651,national hr sec school birpur,birpur,31-Oct-20,Education ,Higher Secondary School,32.6535917,74.9018677
2737,Jammu And Kashmir,Samba,Purmandal Bari Brahamna,Birpur,1394651,jk bank,birpur,31-Oct-20,Transport/Admin,Bank,32.66120232,74.95314804
2738,Jammu And Kashmir,Samba,Purmandal Bari Brahamna,Birpur,1394651,panchyat ghar,birpur,31-Oct-20,Transport/Admin,Panchayat Headquarter,32.65882013,74.94607091
2739,Jammu And Kashmir,Samba,Purmandal Bari Brahamna,Birpur,1394651,girl govt hr sec school,birpur,31-Oct-20,Education ,Higher Secondary School,32.66092844,74.95304971
2740,Jammu And Kashmir,Samba,Sumb,Goran,1394765,panchayat ghar,goran,20-Oct-20,Transport/Admin,Panchayat Headquarter,32.58995618,75.28064434
2741,Jammu And Kashmir,Samba,Sumb,Goran,1394765,higher sec  school,goran,20-Oct-20,Education ,Higher Secondary School,32.59031221,75.28072641
2742,Jammu And Kashmir,Samba,Samba,Khanwal,1394783,panchayat ghar,khanwal,26-Nov-20,Transport/Admin,Panchayat Headquarter,32.5459167,75.1164089
2743,Jammu And Kashmir,Samba,Samba,Khanwal,1394783,govt. high school,khanwal,26-Nov-20,Education ,High School - General,32.5459167,75.1164089
2744,Jammu And Kashmir,Samba,Samba,Sapwal,1394840,Bhargav Engg collg,Supwal,23-Oct-20,Education ,Degree College,32.5504214,75.06788298
2745,Jammu And Kashmir,Samba,Samba,Sapwal,1394840,Petrol Pump,Sapwal,23-Oct-20,Transport/Admin,Fuel Station,32.55082325,75.07688386
2746,Jammu And Kashmir,Samba,Ramgarh,Gho Brahmna,1394890,ajanta hr sec school,gho brahmana,28-Sep-20,Education ,Higher Secondary School,32.55364704,74.95320875
